met_id,feature,mz,rt_min,accepted_compound_id,accepted_description,adducts,formula,lipid_direction,lipid_average_post_log2FC,lipid_average_post_fdr,ensembl_gene_id,symbol,RNA_direction,RNA_average_post_log2FC,RNA_average_post_fdr,n_conditions,spearman_rho,p_value_unadjusted,fdr_BH_key_feature_space,absolute_spearman_rho,direction_relationship,leave_one_out_min_rho,leave_one_out_max_rho,leave_one_out_min_absolute_rho,leave_one_out_sign_consistent
MET107,1.12_388.3192n,411.3082142,1.116916667,"","","M+H, M+Na","",lower,-1.48069601490129,0.0000000000612303463314534,ENSMUSG00000101746,2310043L19Rik,lower,-1.63510732877922,0.000000343118796556514,9,0.966240492659655,0.0000225207156789661,0.00279194748306962,0.966240492659655,same passage direction,0.95150257112482,0.975900072948533,0.95150257112482,TRUE
MET107,1.12_388.3192n,411.3082142,1.116916667,"","","M+H, M+Na","",lower,-1.48069601490129,0.0000000000612303463314534,ENSMUSG00000106296,4632404M16Rik,lower,-2.48219747320499,0.0000000000000705177818890644,9,0.966240492659655,0.0000225207156789661,0.00279194748306962,0.966240492659655,same passage direction,0.95150257112482,0.975900072948533,0.95150257112482,TRUE
MET107,1.12_388.3192n,411.3082142,1.116916667,"","","M+H, M+Na","",lower,-1.48069601490129,0.0000000000612303463314534,ENSMUSG00000079460,4933403O08Rik,lower,-1.79233061266532,0.000000057683438439729,9,0.966240492659655,0.0000225207156789661,0.00279194748306962,0.966240492659655,same passage direction,0.95150257112482,0.975900072948533,0.95150257112482,TRUE
MET107,1.12_388.3192n,411.3082142,1.116916667,"","","M+H, M+Na","",lower,-1.48069601490129,0.0000000000612303463314534,ENSMUSG00000029095,Ablim2,lower,-1.38756580751897,0.00000157370374170689,9,0.966240492659655,0.0000225207156789661,0.00279194748306962,0.966240492659655,same passage direction,0.95150257112482,0.975900072948533,0.95150257112482,TRUE
MET107,1.12_388.3192n,411.3082142,1.116916667,"","","M+H, M+Na","",lower,-1.48069601490129,0.0000000000612303463314534,ENSMUSG00000032735,Ablim3,lower,-2.33049674525603,0.00000000000000000117860523774929,9,0.966240492659655,0.0000225207156789661,0.00279194748306962,0.966240492659655,same passage direction,0.95150257112482,0.975900072948533,0.95150257112482,TRUE
MET107,1.12_388.3192n,411.3082142,1.116916667,"","","M+H, M+Na","",lower,-1.48069601490129,0.0000000000612303463314534,ENSMUSG00000049565,Aknad1,lower,-1.3115404728262,0.00000084907433672102,9,0.966240492659655,0.0000225207156789661,0.00279194748306962,0.966240492659655,same passage direction,0.95150257112482,0.975900072948533,0.95150257112482,TRUE
MET107,1.12_388.3192n,411.3082142,1.116916667,"","","M+H, M+Na","",lower,-1.48069601490129,0.0000000000612303463314534,ENSMUSG00000040694,Apobec2,lower,-1.41513522679265,0.00000000000000016679472043721,9,0.966240492659655,0.0000225207156789661,0.00279194748306962,0.966240492659655,same passage direction,0.95150257112482,0.975900072948533,0.95150257112482,TRUE
MET107,1.12_388.3192n,411.3082142,1.116916667,"","","M+H, M+Na","",lower,-1.48069601490129,0.0000000000612303463314534,ENSMUSG00000032503,Arpp21,lower,-2.16761047990826,0.000000000000000000000000027890730038603,9,0.966240492659655,0.0000225207156789661,0.00279194748306962,0.966240492659655,same passage direction,0.95150257112482,0.975900072948533,0.95150257112482,TRUE
MET107,1.12_388.3192n,411.3082142,1.116916667,"","","M+H, M+Na","",lower,-1.48069601490129,0.0000000000612303463314534,ENSMUSG00000007097,Atp1a2,lower,-1.92602512606454,0.000000000000000383137264465972,9,0.966240492659655,0.0000225207156789661,0.00279194748306962,0.966240492659655,same passage direction,0.95150257112482,0.975900072948533,0.95150257112482,TRUE
MET107,1.12_388.3192n,411.3082142,1.116916667,"","","M+H, M+Na","",lower,-1.48069601490129,0.0000000000612303463314534,ENSMUSG00000030730,Atp2a1,lower,-1.82684271955755,0.0000000000000000000000000000000000984037396607883,9,0.966240492659655,0.0000225207156789661,0.00279194748306962,0.966240492659655,same passage direction,0.95150257112482,0.975900072948533,0.95150257112482,TRUE
MET107,1.12_388.3192n,411.3082142,1.116916667,"","","M+H, M+Na","",lower,-1.48069601490129,0.0000000000612303463314534,ENSMUSG00000024617,Camk2a,lower,-1.46330437676896,0.000000000000017960196012899,9,0.966240492659655,0.0000225207156789661,0.00279194748306962,0.966240492659655,same passage direction,0.95150257112482,0.975900072948533,0.95150257112482,TRUE
MET107,1.12_388.3192n,411.3082142,1.116916667,"","","M+H, M+Na","",lower,-1.48069601490129,0.0000000000612303463314534,ENSMUSG00000021373,Cap2,lower,-2.39697454264266,0.000000000000000142828168289162,9,0.966240492659655,0.0000225207156789661,0.00279194748306962,0.966240492659655,same passage direction,0.95150257112482,0.975900072948533,0.95150257112482,TRUE
MET107,1.12_388.3192n,411.3082142,1.116916667,"","","M+H, M+Na","",lower,-1.48069601490129,0.0000000000612303463314534,ENSMUSG00000006362,Cbfa2t3,lower,-2.55318876560716,0.000000000000237145205880636,9,0.966240492659655,0.0000225207156789661,0.00279194748306962,0.966240492659655,same passage direction,0.95150257112482,0.975900072948533,0.95150257112482,TRUE
MET107,1.12_388.3192n,411.3082142,1.116916667,"","","M+H, M+Na","",lower,-1.48069601490129,0.0000000000612303463314534,ENSMUSG00000031654,Cbln1,higher,1.23765369537776,0.0000000000886012731238845,9,-0.966240492659655,0.0000225207156789661,0.00279194748306962,0.966240492659655,opposite passage direction,-0.975900072948533,-0.95150257112482,0.95150257112482,TRUE
MET107,1.12_388.3192n,411.3082142,1.116916667,"","","M+H, M+Na","",lower,-1.48069601490129,0.0000000000612303463314534,ENSMUSG00000026253,Chrng,lower,-1.82944879556409,0.000000000101322122803562,9,0.966240492659655,0.0000225207156789661,0.00279194748306962,0.966240492659655,same passage direction,0.95150257112482,0.975900072948533,0.95150257112482,TRUE
MET107,1.12_388.3192n,411.3082142,1.116916667,"","","M+H, M+Na","",lower,-1.48069601490129,0.0000000000612303463314534,ENSMUSG00000030399,Ckm,lower,-2.83096889299591,0.00000000000000000000000255772513680932,9,0.966240492659655,0.0000225207156789661,0.00279194748306962,0.966240492659655,same passage direction,0.95150257112482,0.975900072948533,0.95150257112482,TRUE
MET107,1.12_388.3192n,411.3082142,1.116916667,"","","M+H, M+Na","",lower,-1.48069601490129,0.0000000000612303463314534,ENSMUSG00000023959,Clic5,lower,-1.8615992940474,0.0000000000000000000174208691501588,9,0.966240492659655,0.0000225207156789661,0.00279194748306962,0.966240492659655,same passage direction,0.95150257112482,0.975900072948533,0.95150257112482,TRUE
MET107,1.12_388.3192n,411.3082142,1.116916667,"","","M+H, M+Na","",lower,-1.48069601490129,0.0000000000612303463314534,ENSMUSG00000026489,Coq8a,lower,-1.03878591349885,0.00000000000148286166171284,9,0.966240492659655,0.0000225207156789661,0.00279194748306962,0.966240492659655,same passage direction,0.95150257112482,0.975900072948533,0.95150257112482,TRUE
MET107,1.12_388.3192n,411.3082142,1.116916667,"","","M+H, M+Na","",lower,-1.48069601490129,0.0000000000612303463314534,ENSMUSG00000003617,Cp,lower,-1.03993102118073,0.00000000000000000000000000000000000086107549700149,9,0.966240492659655,0.0000225207156789661,0.00279194748306962,0.966240492659655,same passage direction,0.95150257112482,0.975900072948533,0.95150257112482,TRUE
MET107,1.12_388.3192n,411.3082142,1.116916667,"","","M+H, M+Na","",lower,-1.48069601490129,0.0000000000612303463314534,ENSMUSG00000012123,Crybg2,lower,-2.06840669577079,0.00000000126726352694581,9,0.966240492659655,0.0000225207156789661,0.00279194748306962,0.966240492659655,same passage direction,0.95150257112482,0.975900072948533,0.95150257112482,TRUE
MET107,1.12_388.3192n,411.3082142,1.116916667,"","","M+H, M+Na","",lower,-1.48069601490129,0.0000000000612303463314534,ENSMUSG00000023078,Cxcl13,lower,-1.19256038517765,0.0000706105848849902,9,0.966240492659655,0.0000225207156789661,0.00279194748306962,0.966240492659655,same passage direction,0.95150257112482,0.975900072948533,0.95150257112482,TRUE
MET107,1.12_388.3192n,411.3082142,1.116916667,"","","M+H, M+Na","",lower,-1.48069601490129,0.0000000000612303463314534,ENSMUSG00000019929,Dcn,lower,-2.10949625935028,0.0000000000222947801852067,9,0.966240492659655,0.0000225207156789661,0.00279194748306962,0.966240492659655,same passage direction,0.95150257112482,0.975900072948533,0.95150257112482,TRUE
MET107,1.12_388.3192n,411.3082142,1.116916667,"","","M+H, M+Na","",lower,-1.48069601490129,0.0000000000612303463314534,ENSMUSG00000026564,Dusp27,lower,-1.14504720234758,0.00000000000000000000000000000000000663896410763859,9,0.966240492659655,0.0000225207156789661,0.00279194748306962,0.966240492659655,same passage direction,0.95150257112482,0.975900072948533,0.95150257112482,TRUE
MET107,1.12_388.3192n,411.3082142,1.116916667,"","","M+H, M+Na","",lower,-1.48069601490129,0.0000000000612303463314534,ENSMUSG00000026610,Esrrg,lower,-1.16304363235727,0.000253835932390562,9,0.966240492659655,0.0000225207156789661,0.00279194748306962,0.966240492659655,same passage direction,0.95150257112482,0.975900072948533,0.95150257112482,TRUE
MET107,1.12_388.3192n,411.3082142,1.116916667,"","","M+H, M+Na","",lower,-1.48069601490129,0.0000000000612303463314534,ENSMUSG00000043251,Exoc3l,lower,-1.00313056100796,0.00000118283974363689,9,0.966240492659655,0.0000225207156789661,0.00279194748306962,0.966240492659655,same passage direction,0.95150257112482,0.975900072948533,0.95150257112482,TRUE
MET107,1.12_388.3192n,411.3082142,1.116916667,"","","M+H, M+Na","",lower,-1.48069601490129,0.0000000000612303463314534,ENSMUSG00000048373,Fgfbp1,lower,-1.81944783190841,0.000000000466845081666612,9,0.966240492659655,0.0000225207156789661,0.00279194748306962,0.966240492659655,same passage direction,0.95150257112482,0.975900072948533,0.95150257112482,TRUE
MET107,1.12_388.3192n,411.3082142,1.116916667,"","","M+H, M+Na","",lower,-1.48069601490129,0.0000000000612303463314534,ENSMUSG00000025175,Fn3k,lower,-1.67390026620602,0.000000178119359491896,9,0.966240492659655,0.0000225207156789661,0.00279194748306962,0.966240492659655,same passage direction,0.95150257112482,0.975900072948533,0.95150257112482,TRUE
MET107,1.12_388.3192n,411.3082142,1.116916667,"","","M+H, M+Na","",lower,-1.48069601490129,0.0000000000612303463314534,ENSMUSG00000099906,Gm28653,lower,-1.71097877967362,0.000000000000000114034826781032,9,0.966240492659655,0.0000225207156789661,0.00279194748306962,0.966240492659655,same passage direction,0.95150257112482,0.975900072948533,0.95150257112482,TRUE
MET107,1.12_388.3192n,411.3082142,1.116916667,"","","M+H, M+Na","",lower,-1.48069601490129,0.0000000000612303463314534,ENSMUSG00000099686,Gm29460,lower,-1.09875853961715,0.000737942726504109,9,0.966240492659655,0.0000225207156789661,0.00279194748306962,0.966240492659655,same passage direction,0.95150257112482,0.975900072948533,0.95150257112482,TRUE
MET107,1.12_388.3192n,411.3082142,1.116916667,"","","M+H, M+Na","",lower,-1.48069601490129,0.0000000000612303463314534,ENSMUSG00000108161,Gm32914,lower,-1.36295997355419,0.00000452059559023586,9,0.966240492659655,0.0000225207156789661,0.00279194748306962,0.966240492659655,same passage direction,0.95150257112482,0.975900072948533,0.95150257112482,TRUE
MET107,1.12_388.3192n,411.3082142,1.116916667,"","","M+H, M+Na","",lower,-1.48069601490129,0.0000000000612303463314534,ENSMUSG00000109156,Gm45194,lower,-1.49055457514426,0.0000307815124406078,9,0.966240492659655,0.0000225207156789661,0.00279194748306962,0.966240492659655,same passage direction,0.95150257112482,0.975900072948533,0.95150257112482,TRUE
MET107,1.12_388.3192n,411.3082142,1.116916667,"","","M+H, M+Na","",lower,-1.48069601490129,0.0000000000612303463314534,ENSMUSG00000040111,Gramd1b,lower,-1.09024364905023,0.0000000000000000259226704269567,9,0.966240492659655,0.0000225207156789661,0.00279194748306962,0.966240492659655,same passage direction,0.95150257112482,0.975900072948533,0.95150257112482,TRUE
MET107,1.12_388.3192n,411.3082142,1.116916667,"","","M+H, M+Na","",lower,-1.48069601490129,0.0000000000612303463314534,ENSMUSG00000031936,Hephl1,lower,-2.57853529906053,0.0000000000000162062733251344,9,0.966240492659655,0.0000225207156789661,0.00279194748306962,0.966240492659655,same passage direction,0.95150257112482,0.975900072948533,0.95150257112482,TRUE
MET107,1.12_388.3192n,411.3082142,1.116916667,"","","M+H, M+Na","",lower,-1.48069601490129,0.0000000000612303463314534,ENSMUSG00000038403,Hfe2,lower,-2.49055537319956,0.0000000000373154800753488,9,0.966240492659655,0.0000225207156789661,0.00279194748306962,0.966240492659655,same passage direction,0.95150257112482,0.975900072948533,0.95150257112482,TRUE
MET107,1.12_388.3192n,411.3082142,1.116916667,"","","M+H, M+Na","",lower,-1.48069601490129,0.0000000000612303463314534,ENSMUSG00000032523,Hhatl,lower,-1.38416992948537,0.0000000117916108692257,9,0.966240492659655,0.0000225207156789661,0.00279194748306962,0.966240492659655,same passage direction,0.95150257112482,0.975900072948533,0.95150257112482,TRUE
MET107,1.12_388.3192n,411.3082142,1.116916667,"","","M+H, M+Na","",lower,-1.48069601490129,0.0000000000612303463314534,ENSMUSG00000038239,Hrc,lower,-2.57317629367598,0.0000000109758860103948,9,0.966240492659655,0.0000225207156789661,0.00279194748306962,0.966240492659655,same passage direction,0.95150257112482,0.975900072948533,0.95150257112482,TRUE
MET107,1.12_388.3192n,411.3082142,1.116916667,"","","M+H, M+Na","",lower,-1.48069601490129,0.0000000000612303463314534,ENSMUSG00000006221,Hspb7,lower,-1.50672260541592,0.000000424778964917818,9,0.966240492659655,0.0000225207156789661,0.00279194748306962,0.966240492659655,same passage direction,0.95150257112482,0.975900072948533,0.95150257112482,TRUE
MET107,1.12_388.3192n,411.3082142,1.116916667,"","","M+H, M+Na","",lower,-1.48069601490129,0.0000000000612303463314534,ENSMUSG00000038271,Iffo1,lower,-1.07324026598378,0.0000000000000000000000667685313848434,9,0.966240492659655,0.0000225207156789661,0.00279194748306962,0.966240492659655,same passage direction,0.95150257112482,0.975900072948533,0.95150257112482,TRUE
MET107,1.12_388.3192n,411.3082142,1.116916667,"","","M+H, M+Na","",lower,-1.48069601490129,0.0000000000612303463314534,ENSMUSG00000037940,Inpp4b,lower,-1.57460630657496,0.000000000000270517149468505,9,0.966240492659655,0.0000225207156789661,0.00279194748306962,0.966240492659655,same passage direction,0.95150257112482,0.975900072948533,0.95150257112482,TRUE
MET107,1.12_388.3192n,411.3082142,1.116916667,"","","M+H, M+Na","",lower,-1.48069601490129,0.0000000000612303463314534,ENSMUSG00000050556,Kcnb1,lower,-1.51348347452708,0.0000000000123552777192873,9,0.966240492659655,0.0000225207156789661,0.00279194748306962,0.966240492659655,same passage direction,0.95150257112482,0.975900072948533,0.95150257112482,TRUE
MET107,1.12_388.3192n,411.3082142,1.116916667,"","","M+H, M+Na","",lower,-1.48069601490129,0.0000000000612303463314534,ENSMUSG00000075307,Klhl41,lower,-2.29526613458071,0.0000000000000000008982011943003,9,0.966240492659655,0.0000225207156789661,0.00279194748306962,0.966240492659655,same passage direction,0.95150257112482,0.975900072948533,0.95150257112482,TRUE
MET107,1.12_388.3192n,411.3082142,1.116916667,"","","M+H, M+Na","",lower,-1.48069601490129,0.0000000000612303463314534,ENSMUSG00000044086,Lmod3,lower,-2.40193812507688,0.00000000272481707047392,9,0.966240492659655,0.0000225207156789661,0.00279194748306962,0.966240492659655,same passage direction,0.95150257112482,0.975900072948533,0.95150257112482,TRUE
MET107,1.12_388.3192n,411.3082142,1.116916667,"","","M+H, M+Na","",lower,-1.48069601490129,0.0000000000612303463314534,ENSMUSG00000042451,Mybph,lower,-3.03012933494957,0.000000000000016596060989118,9,0.966240492659655,0.0000225207156789661,0.00279194748306962,0.966240492659655,same passage direction,0.95150257112482,0.975900072948533,0.95150257112482,TRUE
MET107,1.12_388.3192n,411.3082142,1.116916667,"","","M+H, M+Na","",lower,-1.48069601490129,0.0000000000612303463314534,ENSMUSG00000020908,Myh3,lower,-3.06096614600413,0.000000000000000000000440173916360416,9,0.966240492659655,0.0000225207156789661,0.00279194748306962,0.966240492659655,same passage direction,0.95150257112482,0.975900072948533,0.95150257112482,TRUE
MET107,1.12_388.3192n,411.3082142,1.116916667,"","","M+H, M+Na","",lower,-1.48069601490129,0.0000000000612303463314534,ENSMUSG00000061816,Myl1,lower,-2.32645378759824,0.000000000590827064481445,9,0.966240492659655,0.0000225207156789661,0.00279194748306962,0.966240492659655,same passage direction,0.95150257112482,0.975900072948533,0.95150257112482,TRUE
MET107,1.12_388.3192n,411.3082142,1.116916667,"","","M+H, M+Na","",lower,-1.48069601490129,0.0000000000612303463314534,ENSMUSG00000039824,Myl6b,lower,-1.08702206345419,0.0000000000000000000000000600386724423948,9,0.966240492659655,0.0000225207156789661,0.00279194748306962,0.966240492659655,same passage direction,0.95150257112482,0.975900072948533,0.95150257112482,TRUE
MET107,1.12_388.3192n,411.3082142,1.116916667,"","","M+H, M+Na","",lower,-1.48069601490129,0.0000000000612303463314534,ENSMUSG00000113178,Mylf-ps,lower,-2.37556925050319,0.00000000000000051931831177858,9,0.966240492659655,0.0000225207156789661,0.00279194748306962,0.966240492659655,same passage direction,0.95150257112482,0.975900072948533,0.95150257112482,TRUE
MET107,1.12_388.3192n,411.3082142,1.116916667,"","","M+H, M+Na","",lower,-1.48069601490129,0.0000000000612303463314534,ENSMUSG00000044951,Mylk4,lower,-1.08316388895879,0.00000000000000000169945333809953,9,0.966240492659655,0.0000225207156789661,0.00279194748306962,0.966240492659655,same passage direction,0.95150257112482,0.975900072948533,0.95150257112482,TRUE
MET107,1.12_388.3192n,411.3082142,1.116916667,"","","M+H, M+Na","",lower,-1.48069601490129,0.0000000000612303463314534,ENSMUSG00000030672,Mylpf,lower,-2.469500203783,0.00000000000000000000000000000000692552745140373,9,0.966240492659655,0.0000225207156789661,0.00279194748306962,0.966240492659655,same passage direction,0.95150257112482,0.975900072948533,0.95150257112482,TRUE
