ensembl_gene_id,symbol,trajectory_direction,average_post_log2FC,average_post_fdr,Early_D0,Early_D1,Early_D6,Middle_D0,Middle_D1,Middle_D6,Late_D0,Late_D1,Late_D6
ENSMUSG00000041556,Fbxo2,higher,1.20592746999566,0.00000000818787284273934,1.87533452348585,4.18130169323963,3.37199763724463,3.4926599112883,5.82936852741801,4.31970943788203,3.44719273439011,6.09050318612872,4.15930185496642
ENSMUSG00000024232,Bambi,higher,1.63798694911181,0.00000000829991208697252,4.05800077119581,2.61671063659241,1.15856461354071,4.64925902881617,3.31670423608847,2.67683738093759,4.88216070676533,3.55671321570725,3.22319957322531
ENSMUSG00000020641,Rsad2,lower,-1.37659503308299,0.00000000888212181321522,3.88795708495702,5.99442556738666,3.33463833252368,3.10522530521641,4.98393180389212,3.11552296093158,2.10740619352141,3.40860420803235,2.29846066780798
ENSMUSG00000045094,Arhgef37,lower,-1.06156882650935,0.00000000968760956595963,4.87432780772287,5.35926344770521,5.84959881836468,4.27998923776634,4.87921949282024,5.68628679527751,3.27366368960555,3.36827912905776,5.15703593658468
ENSMUSG00000030739,Myh14,lower,-2.09844263874968,0.00000000985916538045707,2.15131722326879,3.83516123291787,5.4067297398964,0.859339059077655,2.8204523269798,3.60545209014211,1.60387793572053,0.921819635872629,1.81136536252994
ENSMUSG00000048489,8430408G22Rik,lower,-1.37484166190981,0.0000000106156366681094,1.98621745310495,4.117455657346,6.30121386038485,1.58996447489864,3.42303753071732,5.71485221327325,0,1.78693983808825,5.52181359818109
ENSMUSG00000038239,Hrc,lower,-2.57317629367598,0.0000000109758860103948,1.53975684631065,6.83719321959977,11.7646525615226,1.43069635556394,4.23112074481514,11.2768927706977,1.15283443679633,3.2352211432784,10.3544470173948
ENSMUSG00000021136,Smoc1,higher,1.83032079363601,0.0000000112345970483646,2.48485446201258,0.798275437147757,1.28531705538817,4.48576519850515,1.48075811429812,4.12224569669636,5.37293122488235,2.28706392411371,5.30346821181792
ENSMUSG00000082361,Btc,lower,-1.13095912964624,0.0000000113749293311755,6.31612310805929,5.67327436107979,3.76341941416261,4.7427501061291,4.86544794300802,2.78452926031615,4.06207669686423,4.30251191831461,2.82201817206845
ENSMUSG00000021108,Prkch,lower,-1.72284174109075,0.000000011615114672961,4.04515466016566,4.81781926257299,3.13788357922822,2.57514452549712,3.2803098519662,2.01598194460765,1.42338362933034,2.80209667183345,2.09817474636989
ENSMUSG00000032523,Hhatl,lower,-1.38416992948537,0.0000000117916108692257,0.540897131117395,3.4363076116946,8.02221009341917,0.496399227979227,3.41747516265485,7.46930929629285,0,1.0723767523308,6.75043984987403
ENSMUSG00000028558,Calr4,lower,-1.68427311845697,0.0000000124377399092672,1.88021444162121,2.70544202505063,6.70121202686813,0.549746092484505,2.25482734580788,5.67626230688416,0.525217016520616,2.33056644408921,3.58896196283852
ENSMUSG00000069874,Irgm2,lower,-1.29025637736837,0.0000000127081275881119,2.818297816218,4.64781807041631,5.80847511284745,0.894749740480832,4.3864550269584,5.34029881173223,1.82687037774312,2.46116745745891,4.45938175415335
ENSMUSG00000008845,Cd163,higher,1.26999968673971,0.000000013200071647838,3.19068514314382,6.20926583239733,4.82014086689125,5.09479400477028,6.91717807393727,5.71593926552732,5.78299877264948,7.8594440864957,6.88803227523082
ENSMUSG00000090793,Gm6650,higher,1.50813636279668,0.0000000139437848653736,0.33687539617678,1.65364123673409,5.12419214351206,1.8289729691946,4.00850638574118,6.62487040781068,1.32528758657558,2.53261670323367,6.82930840800673
ENSMUSG00000059003,Grin2a,lower,-2.23550114001667,0.0000000140631419631232,0,3.01408700550436,4.61815948076646,0,1.49500153536635,3.9469189134558,0,0,0.669154025433511
ENSMUSG00000086006,Gm13293,higher,2.05524883058379,0.0000000146578243887174,0,0,2.18417837111335,0,1.58712538706121,3.73860319477847,0,2.20931908351723,4.09929890336435
ENSMUSG00000112716,4930471E19Rik,lower,-1.03858631985833,0.0000000148231083085967,6.99033685725073,6.46343365961405,3.08057618392291,6.17119451734706,5.71251167029189,3.0591799136713,4.69577640461227,5.17920467278667,1.63332210283079
ENSMUSG00000022037,Clu,higher,1.67891210590467,0.0000000148380306353888,0.671970025314069,1.65364123673409,4.9640671769183,1.42611191417588,2.85923459379058,6.51805212740707,3.13290619755249,4.14704681762525,7.60743876936476
ENSMUSG00000017652,Cd40,lower,-1.48410146617005,0.0000000162148564044558,5.49630032070847,5.07237242162041,3.95736135986053,4.34811143974169,4.35724688572051,3.52546993171013,3.0377019129979,3.33425958964852,1.83360802426888
ENSMUSG00000097928,Gm26578,higher,1.29888540470216,0.0000000166442673576575,2.07024954151946,2.76506744565733,3.74036873992708,3.82515857624576,4.037465944117,4.15376685165856,4.74312081342737,4.80216219349218,4.7030739075775
ENSMUSG00000047959,Kcna3,lower,-2.04836301186965,0.0000000169798639389859,3.92122760823607,4.30596373138108,1.90967881403014,2.38765747883995,3.03724079584629,0.762640400619306,0,0,0
ENSMUSG00000097875,Gm26704,higher,1.3295916765243,0.0000000170483866223265,2.74505007303234,3.43152041009841,3.35885754579372,4.3445766330439,4.00113569479033,3.51741731367459,4.03710340430874,4.44320262929178,4.46862432221418
ENSMUSG00000042246,Tmc7,lower,-1.12559554736592,0.0000000180101797304181,5.04604394405318,4.46551649615075,4.88395566484934,4.2437788072792,3.58922073081568,4.8377730483769,3.49682573191072,2.89478652944458,4.3199910235218
ENSMUSG00000117926,ENSMUSG00000117926,lower,-1.83017578918584,0.0000000197232102070007,2.48485446201258,2.73673722379725,5.86654336266151,2.39850289376512,0.846593113662966,5.3532379107855,0.525217016520616,1.11894723541615,4.19606918988069
ENSMUSG00000044647,Csrnp3,lower,-2.04539057010491,0.0000000203044769714347,2.27231929727942,2.77789776496967,3.82794863402795,0,0.839005819934454,2.39745177270015,0.592929696274953,0,2.08346032533537
ENSMUSG00000051486,Pcdhb11,higher,1.57709645083349,0.0000000204589664572265,0.860568242731174,2.15542603189055,5.1625539317053,1.86389514232816,4.17498125323004,5.91517176338313,3.36481232734451,4.81188608382471,6.54908284899091
ENSMUSG00000030170,Wnt5b,higher,1.38673369749463,0.000000020891712090611,3.29336047461234,2.80060077237562,2.89660656560143,3.6361937111377,3.47510741550661,4.71908798666449,3.75354435271819,3.57880175850351,5.65312556539057
ENSMUSG00000016386,Mpped2,higher,2.19418737508643,0.0000000209459929372177,0,0,0,0.54381915443491,1.49008798422802,0.647389940208912,2.20728950466127,2.84007745750101,2.98402451595784
ENSMUSG00000107655,Gm44220,lower,-1.94327591663913,0.0000000213190949134324,0,1.24049269203913,6.63812501076244,0,0.827667667368971,5.42839790483428,0,0.36974116785721,4.22214145625378
ENSMUSG00000099528,2410012E07Rik,lower,-1.83303282582716,0.000000024108580518914,4.7157548289025,4.66230737113027,3.12110783399645,3.93406452267733,3.41747516265485,2.82911977352396,1.35676276556101,0.914273380655346,1.31188608333103
ENSMUSG00000102997,Gm17244,lower,-2.03548307799897,0.0000000241760220013712,2.62414273539625,3.73570732997559,3.1161691248597,1.72684059141378,1.94712389722259,2.12164919784534,0.377624772379981,0,0
ENSMUSG00000057182,Scn3a,lower,-2.07689938342426,0.0000000254438877547028,0,0.798275437147757,5.51622495264123,0,0,3.83699212054102,0,0.332976157034891,2.23690328991088
ENSMUSG00000074264,Amy1,higher,1.3580796019161,0.0000000261133563810678,1.93450318392825,2.11705809056603,4.77284930609329,1.20290322138318,3.29914288141882,5.34762702382605,1.99565331541917,3.74535657860183,6.44637425419048
ENSMUSG00000039742,Fam71f1,lower,-1.34922061518785,0.0000000276595432128141,3.90124090068853,4.84571494035577,4.06364787572463,3.65651369968668,3.76478789204476,3.05164178833647,4.31076848969133,2.93419762544855,2.39024957432009
ENSMUSG00000044641,Pard6b,lower,-1.63400598565226,0.0000000284349853726992,4.5987693434998,5.04758254941159,3.91458358294311,4.062535936612,4.242977029882,2.99508480205626,2.28560042550703,3.51197207703062,2.06236968488849
ENSMUSG00000112466,Gm29674,higher,2.26273848690755,0.0000000291758463161836,0.33687539617678,0,0,0.345003647996327,0.322044957382002,1.40929154954529,1.8418883228467,3.65464152700471,3.76953883596551
ENSMUSG00000107256,Gm13821,lower,-1.89215002632589,0.0000000300012608177998,1.53253826804524,4.74949557325616,3.41865514567053,0.694494748351445,3.96288361785743,2.52609486836752,0,1.93651071397469,1.0376376700815
ENSMUSG00000040329,Il7,higher,1.24096267059869,0.0000000308540117006628,3.80313258416914,2.6129609669278,3.13788357922822,4.0378096708287,3.73557679613525,3.23500806752051,5.82776843262328,5.22319814219685,4.87667517093136
ENSMUSG00000032289,Thsd4,lower,-1.50585638770889,0.0000000327165998234683,3.54270762752448,4.25378119023249,4.43307404672413,1.85240188972053,3.10012731755725,3.44408421029466,3.00614055956233,2.31916996562445,2.30944815777099
ENSMUSG00000009394,Syn2,lower,-1.16370671728521,0.000000034539715657903,2.32266248186184,4.99276557876659,6.5430805806786,2.00537346528507,4.28174960561963,5.89927313917494,2.00313913500327,3.57048367149217,4.60296470247979
ENSMUSG00000087691,Gm15674,lower,-1.69654075480956,0.0000000352293771303191,3.98232013744106,3.55842650330483,4.45088595962492,1.83866028877286,2.54515330442176,2.82962012768352,0.902841788900596,1.59411955556109,2.11656750589427
ENSMUSG00000030075,Cntn3,lower,-1.63217639097573,0.0000000352293771303191,3.90367276061431,4.70094147586998,3.89920149747861,2.50221454096959,3.96301848939494,3.06671328341109,0.525217016520616,1.78287836148344,1.19795257850887
ENSMUSG00000034652,Cd300a,lower,-2.09934600128198,0.0000000356063650437457,0.342796255440609,1.21580567207819,5.11329169083512,0,0,3.15463792125781,0,0,2.24225797033839
ENSMUSG00000032053,Pou2af1,lower,-2.16358575218884,0.0000000359693993738406,0,1.99070132733051,4.14801117172741,0,0.31445766365349,3.07381721028055,0,0,0.867384060263683
ENSMUSG00000036570,Fxyd1,higher,1.94247090035342,0.0000000364999773895278,0.33687539617678,0,3.25943568073162,0.30959296659315,1.31205347236663,4.24059992760599,0.382585396812875,2.72514560130879,5.18012515046799
ENSMUSG00000043913,Ccdc60,higher,1.75146386117839,0.0000000375372362572627,1.30597140161372,1.70335666641917,2.86528950804781,3.01794795243059,4.10259012192063,4.02102981055155,3.44362848669641,3.79285317518344,4.3628027231867
ENSMUSG00000030470,Csrp3,lower,-1.76489864097018,0.0000000383715743076071,1.21033944900366,2.78278827728357,9.46652692127223,0,2.08167337473119,8.61534732730446,0.586513725577557,1.14314559000284,7.8235379995094
ENSMUSG00000032327,Stra6,higher,1.85115067511981,0.0000000388479630146137,2.4301822024439,5.14118836349213,6.11039789291528,2.20570110574287,7.18415540484289,6.7486254241352,2.37126811813346,7.14365202638586,7.45030933965943
ENSMUSG00000050503,Fbxl22,lower,-1.21796227162719,0.0000000392428676008643,3.20860849937909,5.16431792033242,5.50117780055559,3.00650491793815,4.24796733441524,5.44120311685745,3.11673614609352,3.85294362499139,4.35389503324596
ENSMUSG00000000244,Tspan32,lower,-2.00112431962042,0.0000000396373016705563,4.42037504868154,6.93894555048173,9.24369867708433,3.13180235996898,5.79561073821669,8.50579217920252,1.93488528634673,3.29041974439872,7.30365775569393
ENSMUSG00000046634,Pkd1l1,higher,1.65772642822973,0.0000000422837783416483,0.33687539617678,1.68835713136476,3.60255362821771,1.18710341987992,3.11054627187971,4.37310849910228,1.59654511635071,3.741655632692,4.24493740224734
ENSMUSG00000027520,Zdbf2,lower,-2.02966243868446,0.0000000441150967277407,2.51781685364104,3.04093159014721,3.75400204743971,0.349491100355118,2.00760109577999,3.18913171708315,0,0.332976157034891,1.57635510887555
ENSMUSG00000051590,Map3k19,lower,-1.48348618459433,0.0000000441700090082228,2.14753514380959,3.77686760830095,6.52067267236904,1.2792268767101,3.48200634358044,5.33795967443026,1.76804781530402,2.11400959957229,4.66820081082825
ENSMUSG00000039798,2600006K01Rik,higher,1.28390187497641,0.000000044337111102928,1.9858007479655,3.20812768274643,3.80947966900125,2.66357982026743,3.54442502127746,4.30187350512163,3.18307617554911,4.36623825521369,4.90644011191626
ENSMUSG00000056328,Myh1,lower,-2.04858285234231,0.0000000474265980835059,3.98425120445417,5.44678135976445,14.0116825068136,2.34031024255642,3.82168343211471,13.3123843926599,1.43508417349806,2.86530362460025,12.2831412140999
ENSMUSG00000034813,Grip1,lower,-1.80934946023745,0.0000000479403878854494,4.14612105713406,4.2740065825083,3.69300879260992,2.50221454096959,3.30281411245929,2.78393036298336,1.88664767336145,2.18732943513392,2.53780576045053
ENSMUSG00000020577,Tspan13,lower,-1.49168045375107,0.0000000479403878854494,1.95233550936902,3.33867776348042,7.22947797223642,2.25210608310477,3.00699266084371,4.87150148431526,1.44525518533961,3.21074249361775,4.50492793608805
ENSMUSG00000093695,Gm20717,higher,1.12490880322552,0.0000000485037351000138,3.38644104867926,3.07009823801681,3.80325286327187,3.29746243381893,3.90640568346718,4.39590374302493,4.1579579758596,4.57247653172427,4.95661763425245
ENSMUSG00000103586,5830405F06Rik,higher,1.94787177723328,0.0000000492095780232037,0,0.9483856011864,1.82399832664431,0.496399227979227,2.00296698910988,3.78967593846272,0.382585396812875,3.15948127020848,3.59051963732732
ENSMUSG00000047330,Kcne4,higher,1.83002706380676,0.0000000498498411915303,0.33687539617678,0.335109977929167,3.14083154361315,0.841402875975554,1.29459742285914,4.08135792360571,0.331007350626202,1.04826013816262,5.90235105392005
ENSMUSG00000086203,Gm13985,higher,1.68588170170823,0.0000000508491935576778,0.864327686669802,1.58327502704202,3.07793215252854,0.345003647996327,2.9989475527971,4.09884294183832,1.51045077247871,3.68326584001691,4.03665892603435
ENSMUSG00000019990,Pde7b,lower,-2.06326261255031,0.0000000513885160013343,0.870248545933631,2.87408185248139,4.33611792859725,0.345003647996327,1.50656683307686,2.5905741867389,0,0,2.324757726908
ENSMUSG00000025983,Ccdc150,lower,-1.66189443767122,0.0000000535489580405925,3.92852156560373,4.55501485185299,5.85611869694771,2.54735827088616,3.7357538432353,5.11256829215684,2.85734038324237,2.73344740305727,3.24174003259015
ENSMUSG00000026828,Galnt5,lower,-2.1544628500647,0.0000000571993643781841,0.33687539617678,2.10180629368235,3.42118565176038,0.345003647996327,0,2.15285669581817,0,0.666130802688007,1.80542111632254
ENSMUSG00000079460,4933403O08Rik,lower,-1.79233061266532,0.000000057683438439729,0.342796255440609,3.01800384108737,4.85608149847996,0,1.67636324257371,4.28246882902481,0.331007350626202,0.576276822602106,3.3481417311484
ENSMUSG00000081769,Gm12216,higher,1.05935686850911,0.0000000617111462809399,3.422676158583,3.65141830886205,4.04366844037497,4.2228730753692,4.47418720635869,4.86670306766549,4.27621924608568,4.75301139285203,5.40492509470385
ENSMUSG00000020333,Acsl6,lower,-2.03835495365949,0.0000000711641512479537,5.03134446190502,7.52747149990842,9.1726334768109,4.75090906844533,6.41471983570991,8.56442851777524,2.3234805563106,4.65090557582459,7.51123682313157
ENSMUSG00000038811,Gngt2,lower,-1.49044216909875,0.0000000716890577097184,1.4052248177872,4.47383636392873,3.25030038568009,1.8651249955478,3.56194573195589,2.88096618812443,0.902841788900596,2.37690024474422,1.39197226767796
ENSMUSG00000042604,Kcna4,higher,2.06710530776903,0.0000000742863335995992,0.873579204246554,0.620422884756135,0.498045115888801,1.86933238566933,2.07888410878006,1.49506033565987,2.51927568802695,3.37619024113746,3.06513839501252
ENSMUSG00000014603,Alx3,higher,2.14202394315186,0.000000082352209064138,0,0,0,0.30959296659315,0.825029920552109,1.9534853048369,0.663173460137487,2.57183642916893,3.68431002329075
ENSMUSG00000049571,Cfap46,higher,1.44165731717487,0.000000085750919103552,1.45471804328644,2.11590897738237,3.50583437633253,1.73021294463591,3.04065380811518,4.25440399291469,2.51357233287706,4.06619473502866,5.08520097675729
ENSMUSG00000040569,Slc26a7,lower,-2.04325265117276,0.0000000898671438043632,0,1.44896586876694,5.33628440920643,0,0,3.47404170074401,0,0,2.322622932982
ENSMUSG00000113971,Gm2022,higher,1.66359131075827,0.0000000899794607156036,0,0.521146599290633,3.74096524953992,0.845890328334345,1.88484255619717,5.01425743295032,0.382585396812875,0.897585707389879,5.44274907731242
ENSMUSG00000106293,Gm42476,lower,-1.28240514334167,0.000000092364047484027,5.45351174946301,4.30994989890738,4.62271766552429,4.63446590417804,3.16073577775236,3.40574394159178,4.25047567218182,3.27839160872925,3.94672030240085
ENSMUSG00000090631,Olfr456,lower,-1.80603815046061,0.0000000928149428955343,2.28743013850631,4.30001184972425,3.14648886435769,1.68052439556839,2.93478446967726,1.68733454447237,2.15738386869192,1.84264855916785,1.52285264012077
ENSMUSG00000076498,Trbc2,higher,2.06350962368386,0.0000000967018846063863,0,0.8064595061176,1.08658879252096,0,2.25020336850231,2.22719609054674,0,3.63977018367947,2.6826030261493
ENSMUSG00000091971,Hspa1a,lower,-1.07351995477172,0.000000107228459633863,3.96081226399896,5.27438664586404,5.659355127477,3.1611476369166,4.63326737737778,5.05983909502701,2.58932120073317,3.60517082390982,4.41238328679275
ENSMUSG00000074183,Gsta1,lower,-1.61448259391737,0.000000118615415418794,6.05903476300776,3.53269102314788,3.1528468579475,5.30257369754449,2.38889533431572,1.30314367426941,4.50645732253966,2.2032095069418,1.96978243370318
ENSMUSG00000063193,Cd300lb,lower,-1.78867813198537,0.000000135131515919347,3.18624052607081,4.80161282102968,2.80990500330429,1.7556753790042,2.58967230354808,2.01954652035532,0.331007350626202,2.04163795869546,1.86082546911894
ENSMUSG00000082630,Gm14834,higher,1.70011854758387,0.000000137109117459632,2.48300330675529,1.92062655042003,1.28531705538817,1.66630948910922,2.21323959126078,3.34810275074592,1.04575885695036,2.03757648209065,4.88602203015704
ENSMUSG00000051851,Rtl8c,higher,1.09452600142587,0.000000150758229437318,2.55809007225032,3.7403741401717,5.2928331076113,3.89757004529223,4.95555242857772,5.98165680940188,4.38606349231632,5.11690754316351,6.3745964354186
ENSMUSG00000109962,1700025L06Rik,lower,-1.26147439264572,0.000000152949880259806,2.76309115071703,3.82392255999573,6.67659697812431,1.97399493613607,2.63998692329683,6.11477463091559,1.91278902336093,2.73847575442172,5.060700377893
ENSMUSG00000071369,Map3k5,lower,-1.36170541929615,0.000000162987967138519,4.8058406242102,4.09357496358641,3.81350532526626,4.32795723852395,3.51003997332494,2.96174521515142,3.91910261638699,2.75824832704852,1.52584737049492
ENSMUSG00000026976,Pax8,lower,-1.73187953335783,0.00000017156708338168,2.51752293262082,4.28134999026773,3.0491074917277,2.30706217725531,1.58609903614871,1.35638730223032,1.25610315641244,2.45610389472034,1.9759855929995
ENSMUSG00000025175,Fn3k,lower,-1.67390026620602,0.000000178119359491896,0.865719883208841,4.22574290596225,7.63297789839404,0.54381915443491,3.6160454357275,6.65111038756281,0.84300781173671,2.74948255103246,5.51477913409211
ENSMUSG00000038132,Rbm24,lower,-2.10323361917252,0.00000017925730229868,2.80035026755118,6.90152711467836,10.6826171363251,1.41947534644736,4.41537252300694,10.4266117686136,1.78388466247931,3.23946966275964,10.0556982855585
ENSMUSG00000049436,Upk1b,lower,-1.93841751929955,0.000000181841922996563,0,0.9483856011864,4.66917535425821,0.349491100355118,0.330506603698075,2.88833729741777,0,0,1.08040650366135
ENSMUSG00000098613,Mir6931,lower,-1.50544481558524,0.000000222549513749749,0.870248545933631,3.87169533659151,4.17878979286266,0.845890328334345,1.92206337288187,3.75420468763141,1.30010647301663,1.69522405801826,3.25056681051893
ENSMUSG00000050164,Mchr1,higher,1.27208947500683,0.000000224750164441541,0.533037810079682,2.64409846671854,4.37549532033353,2.30715638640388,4.60345548606243,4.81322212445022,1.49577148517555,4.17932518229646,4.79549064984602
ENSMUSG00000032066,Bco2,lower,-1.53788155871862,0.000000231509859894146,1.45858606727112,3.66666289907178,4.33121735576391,1.63015746275602,3.11054627187971,3.4149221795478,0.663173460137487,1.04826013816262,1.96970445817605
ENSMUSG00000071470,Ccnb1ip1,higher,1.10003385567388,0.000000232411612702711,4.76076774808076,3.04170495036584,2.39483229144907,5.600567813423,3.94906679280075,3.40575402940031,6.31010654055544,4.93363612217748,4.11498218485373
ENSMUSG00000109422,Gm45174,higher,1.88034883992435,0.00000023264547234355,1.01235372474655,0.335109977929167,1.14331110251408,2.92665228133135,2.47225842209871,2.12324059651695,2.66425779529842,3.33485395461573,2.75358151806337
ENSMUSG00000050919,Zfp366,lower,-1.64608021142029,0.000000235762927069459,2.51865834572696,4.72830861975304,2.51613689782172,1.71615946802166,2.91776145926365,1.7922933542749,1.09121751981906,2.31534902440788,0.977725059075976
ENSMUSG00000047428,Dlk2,higher,1.65279796089707,0.00000023722623194814,4.59482969416605,1.62996562230469,1.34636260832678,5.6563682617418,2.41033221475532,3.16131172086735,6.57445177504782,4.10103072276853,1.87461950440342
ENSMUSG00000091055,Siglec15,lower,-1.55617100660252,0.000000244708623712334,5.35093005577616,4.70707858848665,3.45287795238243,3.41007163312457,2.95311167582051,3.3553170881798,1.76694485863787,1.90335169554012,2.4408382365386
ENSMUSG00000074577,Ripor3,lower,-1.86009202887577,0.00000024636592423298,1.89536072364093,3.63509694472309,4.34629350662192,1.39114896846006,2.114045153113,3.6088748927434,1.15283443679633,0.666130802688007,1.72613329193301
ENSMUSG00000029601,Iqcd,lower,-1.2287986933144,0.000000252503869232646,3.28861703988091,4.70661148686605,4.63859953069809,2.60397751059795,3.95174960333949,4.00034792538323,2.31537963616534,2.45610389472034,3.27003034792141
ENSMUSG00000104045,Gm37565,lower,-1.56258004801661,0.000000261759327403907,1.94024455648358,2.7376796155312,7.41010619645439,1.23934336006469,2.00821153908183,7.07249832840603,0,1.82801216592693,6.27592892150603
ENSMUSG00000113805,Gm5788,higher,2.03515239234898,0.000000269875616618721,0,0.285312906826967,0.640051068762892,0.894749740480832,1.08629181473826,3.31560693253202,0.377624772379981,1.12080903540024,3.3783893166234
ENSMUSG00000040276,Pacsin1,lower,-1.8046379185122,0.000000290097071850573,0.870248545933631,1.38095696769516,6.56279459823366,0.345003647996327,0.31445766365349,4.92957816119782,0.382585396812875,0.345542813270523,3.29411386094831
ENSMUSG00000087135,Gm16096,lower,-1.7247729139522,0.000000290605992356983,3.62704452532225,4.03777815917089,2.15009176469022,2.88413951508154,2.32378120670329,1.59870101034558,2.46378359082043,1.24724953769024,0
ENSMUSG00000072592,Gm10373,higher,1.98121707843544,0.00000029069487253589,0,0.943900987474994,0,0.975605297208529,1.81224916958561,2.80717721968899,1.49431613891105,2.37894016330885,3.0929551598435
ENSMUSG00000086043,Gm12473,higher,1.23318767805483,0.000000292457903568688,2.37601126854847,2.81182060714223,3.28822226955528,3.24335151623179,3.92040986814198,4.2086349543149,4.03721828866657,4.31092861043109,4.8930500809221
ENSMUSG00000024867,Pip5k1b,lower,-1.47066679340241,0.000000308337632645119,4.86416775576572,4.08868515240398,4.28426771178077,4.12543166208336,2.97123442077841,3.72941788466319,1.64695067081813,1.24240762529011,2.80084407423879
ENSMUSG00000117197,ENSMUSG00000117197,lower,-1.99579718663709,0.000000322485321441738,0,0.663072694359433,4.29976185189353,0,0.31445766365349,2.88830988064942,0,0,0.530532453621677
ENSMUSG00000058252,Tcp11x2,lower,-1.73021348607573,0.00000032278639077099,1.56865947463147,2.21665777628501,6.48404478597122,1.09356524691942,1.82102449673035,5.44875711715224,0.382585396812875,1.3875839008162,3.2989784242236
ENSMUSG00000101746,2310043L19Rik,lower,-1.63510732877922,0.000000343118796556514,0.540897131117395,3.03508430487533,5.70589862966726,0.30959296659315,1.16540528002916,5.26481615808739,0.377624772379981,0.702717324892101,4.58725567538249
ENSMUSG00000086918,4930429F24Rik,lower,-1.6709102134424,0.000000344885636391994,0.675478328569768,0.530688237425458,7.31443067638174,0.349491100355118,0,6.40597609304689,0.713592747439077,0.332976157034891,4.98637333465093
ENSMUSG00000052974,Cyp2f2,higher,1.46934887290776,0.000000381718335350431,0,0,5.9965711241157,0,1.48765452385262,7.96167127784826,0.377624772379981,1.44873202667768,6.69834134008597
ENSMUSG00000006221,Hspb7,lower,-1.50672260541592,0.000000424778964917818,2.05757105044261,3.36166584482874,8.89597731441485,2.34154671329948,2.88483181783216,7.78495679572404,2.50301757055241,2.84815001923317,6.07234814568079
ENSMUSG00000001240,Ramp2,lower,-1.17110200432446,0.000000427870628941431,2.37930942535312,4.09858248769476,5.95237965386241,3.46139176253093,4.01184002442513,4.59800204530905,2.67995275742693,2.26580506769245,3.9016634836122
ENSMUSG00000030098,Grip2,lower,-1.58725302819548,0.000000437409295273732,2.15062216286264,2.07477293190068,5.77466719920235,1.74028932215709,1.39385306883726,4.46863805258264,2.10740619352141,1.93651071397469,2.98707086629602
ENSMUSG00000085852,Gm13807,lower,-1.07281989748843,0.000000440705399528021,4.60244341062268,5.21861605753205,6.29734488370427,3.47899871837047,4.45150753388864,5.90858029728914,3.43278318705003,3.35605513754053,5.04625210609026
ENSMUSG00000084960,B430010I23Rik,higher,1.35113687516406,0.000000445937763330694,1.40661701432624,3.02465083293674,3.59192330817963,1.52792269058431,4.00175735509669,4.48824527189339,3.58997610059462,4.60481048438045,4.95955847424411
ENSMUSG00000029648,Flt1,lower,-1.26986551768766,0.0000004467096343171,7.27887707992057,7.26188361086678,2.99285225989798,5.17720041035787,5.67938865921967,2.59134710737648,4.84489637021415,4.99698943444251,2.92204730329473
ENSMUSG00000114496,Gm47601,higher,1.67234550793826,0.000000451101317613639,0,2.59304241178037,1.34301326434541,2.10222992972498,3.77349792247709,1.92883299482941,2.73227374780003,4.35917677427063,3.39045693976899
ENSMUSG00000108434,Gm45768,higher,1.36316748561258,0.000000452282405359802,1.56196218949921,2.84095523278193,4.99858334131663,2.49392028442214,5.1548734521757,5.248549665126,3.36166180798894,4.75146988751208,5.67392004580785
ENSMUSG00000097305,Gm17276,lower,-1.52218928021438,0.000000467238374531434,2.51780059832043,4.04341476741562,3.64594620844653,2.6709591125595,3.10180980111529,2.7700676362646,1.28542718571347,1.78898793805887,1.94698399411182
ENSMUSG00000086021,Gm15767,lower,-1.71983393731887,0.000000486531276082628,3.01403894240062,4.49219165964919,3.19268894557228,2.54691419728845,4.04097383650925,2.08945488900629,0.663173460137487,2.19195283721388,1.31188608333103
ENSMUSG00000038408,1700018A04Rik,higher,1.50703171324448,0.000000506954238738,0.675478328569768,1.45372714881232,2.53458363736585,2.3996709549883,2.79708556471912,3.50434141730071,2.69579876308349,4.03108112806153,3.86338327600591
ENSMUSG00000113942,Gm18632,higher,1.29527776726163,0.00000052463598588065,1.28457698059086,2.7040261447475,4.15087435109182,1.96598750802612,4.47164843246653,5.01680990410429,1.53045920917631,3.99038343649876,4.9990198008294
ENSMUSG00000049719,Prss46,higher,1.247506562487,0.000000545902041806746,2.25673439542299,1.27587459642069,6.05323193959607,2.38263575714244,4.32551618702032,6.22516080155365,2.19802402348944,3.45254289798135,6.09662196231753
ENSMUSG00000089991,Gm16332,higher,1.42929042192948,0.000000547255863308993,0,1.12175353986662,4.2952506025052,0.694494748351445,3.0350343024053,5.46916602364748,0.586513725577557,2.65184680761763,5.57452151594809
ENSMUSG00000069763,Tmem100,higher,1.76805907004851,0.000000560803861244437,0,1.39009114418166,1.14331110251408,0.845890328334345,3.41779718277009,2.15338595965424,1.39483589803802,3.25136164832407,3.90657959168626
ENSMUSG00000019880,Rspo3,higher,2.07460551785465,0.000000593443199847359,0,0,0,0.880950263079435,2.00530627057909,0.654930521283804,2.46635841634078,3.4827676689585,2.31182916552567
ENSMUSG00000030205,Gprc5d,lower,-1.37873576436102,0.000000680930731991402,1.95531540241124,3.55907363526664,5.6571239886199,1.96341579620507,2.93386530170731,4.91989101149804,0.713592747439077,1.26482659079437,4.00478806662524
ENSMUSG00000048442,Smim5,lower,-1.14869638994722,0.000000707364318290682,2.8169215957017,4.39657596344975,5.97342557652745,3.13180235996898,3.80641870824431,5.5841563785131,3.0689966289232,3.21462239999674,4.73081760694473
